,distance_to_mall
416,0.789364757804401
417,0.5092899096864872
418,0.787088585243226
419,0.9276528722841664
420,0.7986830608462578
421,0.6534219514419334
422,0.7590183041824221
423,0.8015581349412463
424,0.8118848067751153
425,0.8118848067751153
426,0.6546003070901629
427,0.8739246056506454
428,0.6925521968280488
429,0.6621022355738438
430,0.2058288244400739
431,0.6018560104015964
432,0.7442499792692838
433,0.850131333420489
434,0.6206821390037823
435,0.7777743969618243
436,0.769016354909585
437,0.8649691520763242
438,0.6954279975645257
439,1.059777202131681
440,0.6375791279830437
441,0.9790103804063204
442,0.4264260448270702
443,0.1546464196077075
444,0.5631212336160919
445,0.7680874920009436
446,0.1868881827144334
447,0.7414863472387122
448,0.8563052592735863
449,0.254650527067935
450,0.7546072649976244
451,0.4545249674357928
452,0.907638576520956
453,0.3706759125218915
454,0.4736356632130241
455,0.4595094025354884
456,0.5965183223816733
457,0.2846851989282807
458,0.2345606207121323
459,0.7602303741912358
460,0.4826090991218727
461,0.9393761667254188
462,0.5270785801367587
463,0.5270785801367587
464,0.8653576938155932
465,0.5211315437212363
466,0.5965183223816733
467,0.8657303380089316
468,0.1134653917460665
469,0.2314186024402746
470,0.5558037438753162
471,1.0306083621569624
472,0.9326749364645897
473,0.3653284120931905
474,0.7020380911060826
475,0.1060705050334151
476,0.2442539067788959
477,0.7056238849155716
478,0.6852911612509014
479,0.2246769412533738
480,0.7581571024116419
481,1.4461624565839464
482,1.273975148556545
483,0.9577369890236318
484,0.9799328019352994
485,0.902874814443154
486,1.4461624565839464
487,2.0374662453879933
488,1.064139057480722
489,1.4307912618119336
490,1.1637229492012555
491,0.4018930856388698
492,1.1637229492012555
493,0.8929750792840653
494,0.4455153555423887
495,0.563464131336383
496,1.947772554805856
497,1.3049746144702952
498,1.806441861849684
499,0.8199066745763245
500,0.4612582309894842
501,1.708209293579677
502,1.9930127424619757
503,1.755882176511835
504,1.155023285667807
505,0.6845051734728161
506,1.155023285667807
507,0.8112810647895037
508,0.7952508766434777
509,0.6768448526115722
510,0.6845051734728161
511,1.5848495590121772
512,1.4909990200325514
513,0.7972312559877972
514,1.6712299220187194
515,1.053204852302674
516,1.3678985107214177
517,0.7329952628000351
518,0.7414404268346982
519,0.8936186011695713
520,0.4757442478875946
521,0.8095700437330007
522,0.4704738865543979
523,0.9386057377610176
524,0.4273359730086133
525,1.0072601084099309
526,1.8626205683565265
527,1.1906270958661795
528,1.0197794428755802
529,0.8793510247231716
530,1.274795548126064
531,1.0197794428755802
532,1.2196117637474695
533,1.4013172206563038
534,1.4013172206563038
535,1.1657405842195836
536,1.4349782437589778
537,1.316685728869007
538,1.41199652339109
539,0.4106847754280212
540,0.1828096567595822
541,0.2948021366750078
542,0.7736363732213549
543,0.420028877111428
544,0.2948021366750078
545,0.2917565823468234
546,0.6696385337640454
547,0.8825132793180335
548,0.6351263803398107
549,0.3098056616736238
550,0.1336111539697762
551,0.7191259294926998
552,0.8376612171322108
553,0.816577969495149
554,0.3801169878522414
555,0.2948021366750078
556,1.7097172071291264
557,0.708103542409681
558,0.1655369065302253
559,0.1317350084526038
560,0.2772852739262901
561,2.163567068657717
562,1.9771268584333257
563,0.2175906789063385
564,0.7046164810238653
565,1.8085987040215257
566,0.2702807325064378
567,1.564287817784286
568,1.8634081026548968
569,0.250084170540949
570,0.5856129757609408
571,0.5784867359324074
572,0.5160467348764424
573,0.6756455859226614
574,0.4336950297031793
575,0.3205378973666219
576,0.7739686380070798
577,0.7254516206893548
578,0.1667931466899162
579,0.6756455859226614
580,0.3668767002235074
581,0.3774866159152105
582,0.4560397525158917
583,0.4984605892721496
584,0.4399685455155802
585,0.3668767002235074
586,0.4882592326996421
587,1.4822540779829003
588,0.5973165901850168
589,0.5901195430326335
590,0.4083911462943674
591,0.4083911462943674
592,0.924513474128332
593,0.6904196493771373
594,1.1904297781829214
595,0.7213337937638261
596,0.7906451041645893
597,0.4618191200566929
598,0.4394960114462614
599,0.4391221601436935
600,0.5579789077782814
601,0.7223003229845429
602,1.0140907912069284
603,2.0573854768582445
604,0.5856129757609408
605,0.6804479023999612
606,0.4474360227479549
607,0.5651979702800396
608,0.4394960114462614
609,0.7356046658650499
610,0.1828096567595822
611,0.5213993342316264
612,0.5592193613441959
613,0.5942303435140021
614,0.4399685455155802
615,0.4827408516927784
616,1.116920218880214
617,0.7072445783122642
618,1.3129242998545592
619,0.1865252606659828
620,0.5518253209715598
621,2.0164021204303006
622,0.5060678401345928
623,0.2785370682723275
624,0.5664709603874382
625,0.5263012956892801
626,0.4045585682448685
627,0.5263012956892801
628,0.5263012956892801
629,1.449454561468847
630,1.2387211835131653
631,0.8804566901086951
632,1.3194674439171052
633,1.4140019131108257
634,1.3194674439171052
635,0.6050817559496151
636,1.6255124125652218
637,1.03421830817769
638,1.4391739060840276
639,1.2082554919199688
640,0.9066719937616692
641,1.610202625372324
642,0.2796323892835187
643,0.683056466676383
644,0.6050817559496151
645,1.049646885726249
646,0.3542301420556002
647,1.0056595188149426
648,1.1505730939490348
649,0.4123886361487099
650,1.0461841553228055
651,1.1865502378745318
652,0.7716326988774669
653,1.2261527610030314
654,1.2931099190806716
655,1.096414544125771
656,1.3482269534680602
657,0.9723463046357732
658,1.5901616483001422
659,0.6105182149718271
660,1.655347105538919
661,1.4362546715826392
662,0.9723463046357732
663,0.7069014493361077
664,0.8091728380319002
665,0.6056745072635356
666,0.5326484893757344
667,0.7623188621856193
668,0.9918377226877771
669,0.4537466491996368
670,3.169403712239604
671,0.3467575429377793
672,0.3467575429377793
673,0.282547474231674
674,0.8213801500552972
675,0.2934123547312067
676,0.3123913573201887
677,0.4632687927323482
678,0.8086480150032802
679,0.5508052793883993
680,0.3935489755910357
681,0.8086480150032802
682,0.886895375176377
683,0.3639811685136951
684,0.7919727678353689
685,0.515295468732255
686,0.3627514256778914
687,0.1931803934742247
688,0.6588438243783961
689,0.5172797143778635
690,0.513945708316844
691,0.4329291260718089
692,0.8213801500552972
693,0.8444636192890034
694,0.2243404642463453
695,0.1935029157947103
696,0.5523584999485394
697,0.41273117931783
698,0.1877742249221234
699,0.5565693894259606
700,0.5934708014687434
701,0.3671502238090483
702,0.5652123768923555
703,0.7573765031109743
704,0.6875425930201191
705,0.8649072362384744
706,0.8512336496665142
707,0.1355674128133413
708,0.6542405838431181
709,0.2818763275877616
710,0.0935707089337596
711,0.6448276928382233
712,0.4580667956137351
713,0.685634977229062
714,0.1167861384933769
715,0.4112420613798878
716,0.7012780920118715
717,0.6335691536869932
718,0.3965221406867792
719,0.4775299605595399
720,0.6331989083613471
721,0.5028589473573891
722,0.5140367482327765
723,0.6333037227554917
724,0.3587978444280388
725,0.5747507233929628
726,0.5520878032433104
727,0.5109169349425768
728,0.4112420613798878
729,0.5706485230187668
730,0.5706485230187668
731,0.5383690868862125
732,0.5520878032433104
733,0.3512008369809541
734,0.5164542287198247
735,0.330624559682285
736,0.3587978444280388
737,0.5747507233929628
738,0.1505347975779505
739,0.6542405838431181
740,0.3571301863156109
741,0.4788859353297375
742,0.310088325193124
743,0.5407466869197527
744,0.5808656378569013
745,0.7254521429273527
746,0.7418659454750904
747,0.4943156461260528
748,0.5407466869197527
749,0.8139366493084125
750,0.7158373288894447
751,0.0830553602434667
752,0.2550978959012543
753,0.1890146403660412
754,0.1183484084308075
755,0.5838730414375922
756,0.1356575605558664
757,0.5347289271403907
758,0.1183484084308075
759,0.4393315854992234
760,0.4686680733799964
761,0.5962592529620796
762,0.5274266332003142
763,0.4432619484307462
764,0.0830553602434667
765,0.8088194677744385
766,0.2791342501059866
767,0.6055494607012728
768,0.8877344513349181
769,0.313095563363573
770,0.4832794145196866
771,0.7544181996840132
772,0.5345899501124886
773,0.8088194677744385
774,0.8486414286874491
775,0.5726401918120911
776,0.6608431605961048
777,0.3526639142761374
778,0.6762433931820848
779,0.5875588735195222
780,0.4323092596399189
781,0.772714814747865
782,0.4323092596399189
783,0.1101011861631378
784,1.0197708520406317
785,0.1033212490223184
786,0.2965075609722342
787,0.3099772841819808
788,0.4300212550137441
789,0.4954575055093856
790,0.3400603934717704
791,0.6094167398924473
792,0.3099772841819808
793,0.5354540544468585
794,0.3221405546275169
795,0.5088182268115907
796,0.5206581065944582
797,0.7996083158934235
798,0.7139621396490051
799,0.4265761424753938
800,0.3918017759932647
801,0.1550195270861988
802,0.2875721515468559
803,0.4965274343243654
804,0.5351152671791668
805,0.417291777862671
806,0.3394990668214237
807,0.2150479748190152
808,0.4021526804504284
809,0.2967723419169872
810,0.7203588889311042
811,0.3454029307336759
812,0.4113059756323868
813,0.6770259757032043
814,0.3654930095779874
815,0.4821368715355313
816,0.1547604219460449
817,0.1054953457532515
818,0.2389699230250855
819,0.2059221390793024
820,0.221343064429199
821,0.2858239502390685
822,0.959243482193353
823,0.3545500631979942
824,0.2485652522368219
825,0.3643686173914078
826,0.4127382583778847
827,0.482708181897031
828,0.353422610975647
829,0.5356817935920833
830,0.482708181897031
831,0.482708181897031
832,0.3674040376597531
833,0.3647193516692253
834,0.3737611621735501
835,0.4197736699701115
836,0.7264642842543858
837,0.2755017236601011
838,0.2986398235376004
839,0.167324862273527
840,0.7705786709778887
841,0.2402462845318524
842,0.2991426443457615
843,0.2939118029268955
844,0.5239821676593742
845,0.5101344356658033
846,0.3869800794599617
847,0.5132049735307161
848,0.4489250705875013
849,0.3307973613952995
850,0.2991426443457615
851,0.1773554447225978
852,0.1054953457532515
853,0.720399729913735
854,0.2389699230250855
855,0.2855731602492583
856,0.2991426443457615
857,0.1203904117612864
858,0.1928366225724756
859,0.1749685311833247
860,0.1702216893303304
861,0.1203904117612864
862,0.221343064429199
863,0.221343064429199
864,0.2040999639133958
865,0.8167346631622432
866,0.916284206922364
867,0.8191681750796994
868,0.7855823176926013
869,0.8458630097107602
870,0.8353887413479094
871,0.3383739137882064
872,0.6735901082337443
873,0.3912619302805682
874,0.8611259015014
875,0.3740716292657761
876,0.3167857517853576
877,0.6002048850853031
878,0.9192694770101576
879,0.3167857517853576
880,0.2402462845318524
881,0.8187721211121889
882,0.4422439124844354
883,0.5465167083021506
884,0.5915157439321124
885,0.3363607686331151
886,0.217658907358067
887,0.217658907358067
888,0.2703511255127905
889,0.2231869711657925
890,0.8848255106237304
891,0.5429739209832577
892,0.2401726702311049
893,0.6274850527017087
894,0.5211856996542902
895,0.2159579549552334
896,0.3368290323094961
897,0.6976706824147658
898,0.4412429505269948
899,0.8503285792068689
900,0.4412429505269948
901,0.7042729820882875
902,0.9366461077461586
903,0.4250160941476729
904,0.8739472237079228
905,0.9253772955769836
906,0.763399437374033
907,0.8603293734007268
908,0.6895897707382408
909,0.5098203000750814
910,0.4050151949360906
911,0.3996794252169245
912,0.4050151949360906
913,0.4682003800802874
914,0.838339344753406
915,0.7431916033349434
916,0.8426183896662649
917,0.825979330538241
918,0.3534322570920767
919,0.8367233086795557
920,0.5083479279937687
921,1.2247529879292256
922,0.4262860557639292
923,0.8770280660171692
924,0.5678329165413134
925,1.080181696058264
926,0.7401539542061003
927,1.2301422004909897
928,0.9065401592238644
929,0.6977948923723661
930,0.6481822300398158
931,0.9106022081613095
932,0.945767235690276
933,0.5464190079926518
934,0.8355096931080905
935,0.8732198281815556
936,0.3106063302116296
937,0.5464190079926518
938,0.825979330538241
939,1.1224867145827946
940,0.8722291569875773
941,1.012766870588335
942,0.984345296279043
943,0.6913636823378199
944,0.9738307151251
945,0.975292843798362
946,0.8415543511418471
947,0.7276238570740851
948,0.4425976727157818
949,0.7354144974915756
950,0.4262860557639292
951,0.8217923442416447
952,1.1825719869995386
953,0.6324958713527794
954,1.0983015979686348
955,0.9182802262455846
956,0.9372185647406328
957,0.4262860557639292
958,0.9049619329716004
959,0.9310930903181284
960,0.4262860557639292
961,1.12851521095844
962,0.8819320974610981
963,0.8664157287424499
964,0.6994444147049739
965,0.7758114066605126
966,0.2429257578542946
967,0.8779343832665705
968,1.1172339322329474
969,0.2992814837321415
970,0.3513034087000859
971,1.0889214579026478
972,1.0974764920227322
973,1.1568732349784476
974,0.3518629054963398
975,0.9049619329716004
976,1.1636149557909383
977,1.2238487475266824
978,0.8423349727368311
979,0.8978822747880042
980,1.1568732349784476
981,0.7475694731043946
982,0.8388441366786442
983,0.9868523670944832
984,1.01068592821872
985,0.8330352147242516
986,1.1271345183466903
987,0.3518629054963398
988,0.4239677376381027
989,0.4538713312755708
990,0.4352597114094249
991,1.1633871069869184
992,1.0428996115278857
993,1.1098302819264574
994,1.0428996115278857
995,1.1430190023488294
996,1.2352043596686326
997,0.4462211979474337
998,0.3504182750680919
999,0.3678836879900073
1000,0.8564889874342415
1001,0.1411748294458051
1002,0.3311391296091341
1003,0.931846489175656
1004,0.9250298453875994
1005,0.7031002096054795
1006,0.6727223688144985
1007,1.0750773462218255
1008,0.9026742904838748
1009,0.3658576852229461
1010,1.015751806146319
1011,0.96077381486817
1012,0.8843503755772771
1013,0.5319487928788299
1014,0.7305930909458803
1015,0.4164635670877902
1016,0.6382834981808121
1017,0.8027543100696877
1018,0.1808496324790455
1019,0.716832713523747
1020,1.074411513705165
1021,0.5338820003932045
1022,0.203716409891476
1023,0.7717602144663752
1024,0.4873990368083602
1025,0.3493486373360209
1026,0.1470660928643752
1027,0.2733176310656525
1028,0.9485114943578582
1029,0.4304711934151718
1030,0.1625046247674353
1031,0.8109452673150063
1032,1.5375118734081248
1033,1.6745087348195848
1034,1.250183370169433
1035,0.5632091404457745
1036,1.3852790264252093
1037,0.5707800066344967
1038,1.2815007640242342
1039,1.6227490794235686
1040,1.3852790264252093
1041,1.8022163545066905
1042,1.9081920017949927
1043,0.5089378498283773
1044,0.3845040643435862
1045,0.3043226716663061
1046,0.4279737504171975
1047,0.456735940743299
1048,1.5656863008466528
1049,1.179075660334923
1050,0.3004447686617044
1051,0.4587718974189251
1052,0.5525013278283492
1053,0.3958397936289303
1054,0.5209242970235681
1055,1.715979458546118
1056,0.3291878434291974
1057,0.2976700130577061
1058,0.4789903708146694
1059,0.3293052373274152
1060,0.3370873907759742
1061,0.3074666267524103
1062,0.3529360669947243
1063,0.4970001259961509
1064,1.4722942499285354
1065,0.4140293606882859
1066,0.1955878554892713
1067,0.1204369741593071
1068,0.3845040643435862
1069,0.2872728042340992
1070,0.3870783402693025
1071,0.1868044893941072
1072,0.2570263257307278
1073,0.336475009218303
1074,0.3327743215284102
1075,0.3011606479057453
1076,0.2367539964283294
1077,0.5081536557521017
1078,0.4141446797085127
1079,0.5081536557521017
1080,1.8697812865939485
1081,1.6650564865842834
1082,0.456735940743299
1083,0.3014146351352749
1084,0.1482595511309771
1085,0.6691875891896616
1086,0.4670966133159575
1087,0.6181695352568254
1088,1.608406178598867
1089,0.3044973249690277
1090,0.2781825396753102
1091,0.4679480141263969
1092,0.2769326868193488
1093,0.3350744125560107
1094,0.5060584989327875
1095,0.9758918102535564
1096,0.4970001259961509
1097,0.0459110027011719
1098,0.3293052373274152
1099,0.1856004342168127
1100,0.2999526920733811
1101,0.2398959554185513
1102,0.1336763870581273
1103,0.4679480141263969
1104,0.2270973235167085
1105,0.2205482388449926
1106,0.2865313938002643
1107,0.5182064267678144
1108,0.4587718974189251
1109,0.2176788354016331
1110,0.2998183664541753
1111,0.4389726449521399
1112,0.4389726449521399
1113,0.5356927910184001
1114,0.5190286436970488
1115,0.5894404886044173
1116,0.6312628449117783
1117,0.6856910289558729
1118,0.621118224094429
1119,0.8162389696476219
1120,0.4478514624094263
1121,0.6856910289558729
1122,0.5573128715932746
1123,0.6154253791063087
1124,0.7656407495057267
1125,0.5326092516212221
1126,0.897166672244225
1127,0.4328524083610718
1128,0.8413704143213512
1129,1.022567305566629
1130,0.6772571791118456
1131,0.6791068801581494
1132,0.2992715215494525
1133,0.1760008267598977
1134,0.1965947942203794
1135,0.4918745294908466
1136,0.4918745294908466
1137,0.2607212917438046
1138,0.5287367532810466
1139,0.2921744405381308
1140,0.6168576140138673
1141,0.7670199897281416
1142,0.8674728545092563
1143,0.1896604531745843
1144,0.4067698046765789
1145,0.7026199410621574
1146,0.287372177125268
1147,0.7026199410621574
1148,0.521464622912753
1149,0.3624169470485248
1150,0.4624100597244769
1151,0.6335655189913499
1152,0.9283122173169668
1153,0.435645557584149
1154,0.2552906919411935
1155,0.3021100476940357
1156,0.4664351050577168
1157,0.7653414015918811
1158,0.6917749578657493
1159,0.3593190027469861
1160,0.686142226070522
1161,0.5993250996495199
1162,0.5442430667128865
1163,1.0207676986917087
1164,0.6008600675287357
1165,0.461202162545998
1166,0.673102861804961
1167,0.4918745294908466
1168,0.6093916330886521
1169,0.2622632126059965
1170,0.8833064550637014
1171,0.7007918246508129
1172,0.928359609586864
1173,0.4429859843895814
1174,1.0216658046109302
1175,0.5618883656937756
1176,0.482760819539092
1177,0.7367090510490287
1178,1.0106568350271017
1179,0.3944585338046946
1180,0.7401319766758843
1181,0.7869863440341894
1182,0.9492082260278816
1183,0.2012085974663673
1184,0.9376432970441668
1185,0.1678442528324485
1186,0.4668363464253987
1187,0.1678442528324485
1188,1.3944284055027223
1189,1.6638841501925714
1190,1.764206381175631
1191,0.4480803342008516
1192,0.6818777863341539
1193,1.158623257694212
1194,0.8271613798297317
1195,0.8937955604661978
1196,0.8695454135876731
1197,1.0654013909573783
1198,0.4706595505173446
1199,1.23715532794661
1200,0.6001503376305274
1201,0.4405643698167256
1202,0.7195534081498117
1203,1.2583598068166808
1204,0.9426621108373662
1205,0.2328355876317086
1206,0.340062734100167
1207,0.2692877575786782
1208,0.6186465289124569
1209,0.1248922738760087
1210,0.6496052158956532
1211,1.0307965060548132
1212,1.4812956527152192
1213,0.768027516268209
1214,1.5373937568580387
1215,1.0307965060548132
1216,1.0736215580641395
1217,0.3827488853195577
1218,0.6770013214625801
1219,0.5791627611264387
1220,0.4494475526665996
1221,0.4087393159244846
1222,0.4087393159244846
1223,0.6770926193547547
1224,0.5856419414208527
1225,0.429642354153028
1226,0.9426890545560568
1227,0.9385075219123044
1228,1.6538038000728807
1229,1.0885166627654503
1230,0.641858748337439
1231,0.530690056059791
1232,1.0240084570843002
1233,1.0069816590403629
1234,0.7469836181263249
1235,1.9261051159016496
1236,0.9703323549237756
1237,0.6081191533982667
1238,0.641858748337439
1239,1.3896120244151282
1240,0.4139710270369381
1241,1.3896120244151282
1242,0.171388797974679
1243,0.3152776972253312
1244,0.8169386358021633
1245,0.9981039635163542
1246,1.093189528750765
1247,0.73460254780177
1248,1.3375564932734014
1249,0.4139710270369381
1250,1.5232341694028064
1251,0.9981039635163542
1252,0.9385194935838712
1253,0.7538513843713605
1254,0.1194445164341353
1255,0.945353816108869
1256,0.9040930980703976
1257,0.1527525777323662
1258,0.203928557944545
1259,0.1568487120328635
1260,0.8657336126201904
1261,1.086436358065792
1262,1.4711936477886862
